1.000000000000000000e+00 -7.500000000000000000e-01 -7.516505860639641767e-01 0.000000000000000000e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 2.000000000000000000e+00 7.500000000000000000e-01 -6.902913545485385161e-01 0.000000000000000000e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 3.000000000000000000e+00 7.500000000000000000e-01 -3.886084662643624621e-01 -2.772588722239781145e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 4.000000000000000000e+00 7.500000000000000000e-01 -8.692557798018633874e-02 -2.772588722239781145e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 5.000000000000000000e+00 7.500000000000000000e-01 2.352103874757983382e-01 -3.688879454113936252e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 6.000000000000000000e+00 7.500000000000000000e-01 5.420065450529265583e-01 3.178053830347945752e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 7.000000000000000000e+00 7.500000000000000000e-01 7.618771246498684535e-01 -2.772588722239781145e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 8.000000000000000000e+00 7.500000000000000000e-01 7.465373167710120939e-01 3.178053830347945752e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 9.000000000000000000e+00 -7.500000000000000000e-01 6.851780852555864332e-01 0.000000000000000000e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 1.000000000000000000e+01 -7.500000000000000000e-01 3.374757733348410782e-01 4.025351690735149646e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 1.100000000000000000e+01 -7.500000000000000000e-01 5.113269292952137522e-03 3.688879454113936252e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 1.200000000000000000e+01 -7.500000000000000000e-01 -3.170226961630325246e-01 3.871201010907891149e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 1.300000000000000000e+01 -7.500000000000000000e-01 -6.238188537401607725e-01 3.688879454113936252e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 1.400000000000000000e+01 -7.500000000000000000e-01 -7.618771246498684535e-01 3.871201010907891149e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 1.500000000000000000e+01 7.500000000000000000e-01 -6.902913545485385161e-01 3.871201010907891149e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 1.600000000000000000e+01 7.500000000000000000e-01 -3.630421197996017701e-01 -4.276666119016055312e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 1.700000000000000000e+01 7.500000000000000000e-01 -8.692557798018633874e-02 0.000000000000000000e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 1.800000000000000000e+01 7.500000000000000000e-01 2.658900032335111407e-01 0.000000000000000000e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 1.900000000000000000e+01 7.500000000000000000e-01 5.624596222247351118e-01 -3.688879454113936252e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 2.000000000000000000e+01 7.500000000000000000e-01 7.567638553569163706e-01 -4.787491742782045812e+00 2.509599262378372053e+00 3.496507561466480229e+00 
 2.100000000000000000e+01 -7.500000000000000000e-01 6.851780852555864332e-01 -4.025351690735149646e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 2.200000000000000000e+01 -7.500000000000000000e-01 3.783819276784581853e-01 4.276666119016055312e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 2.300000000000000000e+01 -7.500000000000000000e-01 1.124919244449470307e-01 2.079441541679835748e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 2.400000000000000000e+01 -7.500000000000000000e-01 -1.687378866674205391e-01 3.871201010907891149e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 2.500000000000000000e+01 -7.500000000000000000e-01 -4.397411591938838460e-01 0.000000000000000000e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 2.600000000000000000e+01 -7.500000000000000000e-01 -7.669903939428206474e-01 3.465735902799726542e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 2.700000000000000000e+01 -7.500000000000000000e-01 -7.618771246498684535e-01 2.772588722239781145e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 2.800000000000000000e+01 7.500000000000000000e-01 -6.902913545485385161e-01 3.871201010907891149e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 2.900000000000000000e+01 7.500000000000000000e-01 -3.937217355573146005e-01 -4.276666119016055312e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 3.000000000000000000e+01 7.500000000000000000e-01 -1.124919244449470307e-01 -2.079441541679835748e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 3.100000000000000000e+01 7.500000000000000000e-01 1.840776945462769543e-01 -3.465735902799726542e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 3.200000000000000000e+01 7.500000000000000000e-01 4.653075056586445379e-01 -3.871201010907891149e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 3.300000000000000000e+01 7.500000000000000000e-01 7.414240474780599000e-01 -3.465735902799726542e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 3.400000000000000000e+01 7.500000000000000000e-01 7.465373167710120939e-01 0.000000000000000000e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 3.500000000000000000e+01 -7.500000000000000000e-01 6.851780852555864332e-01 -4.025351690735149646e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 3.600000000000000000e+01 -7.500000000000000000e-01 3.579288505066496318e-01 4.718498871295094155e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 3.700000000000000000e+01 -7.500000000000000000e-01 8.181230868723420036e-02 3.871201010907891149e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 3.800000000000000000e+01 -7.500000000000000000e-01 -1.943042331321812310e-01 4.477336814478206861e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 3.900000000000000000e+01 -7.500000000000000000e-01 -4.704207749515966763e-01 0.000000000000000000e+00 2.509599262378372053e+00 3.526360524616161563e+00 
 4.000000000000000000e+01 -7.500000000000000000e-01 -7.516505860639641767e-01 3.178053830347945752e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 4.100000000000000000e+01 -7.500000000000000000e-01 -7.618771246498684535e-01 2.772588722239781145e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 4.200000000000000000e+01 7.500000000000000000e-01 -6.902913545485385161e-01 4.564348191467836102e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 4.300000000000000000e+01 7.500000000000000000e-01 -3.630421197996017701e-01 -4.276666119016055312e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 4.400000000000000000e+01 7.500000000000000000e-01 -8.692557798018633874e-02 -4.718498871295094155e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 4.500000000000000000e+01 7.500000000000000000e-01 1.891909638392290927e-01 -4.644390899141372486e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 4.600000000000000000e+01 7.500000000000000000e-01 4.653075056586445379e-01 -4.158883083359671495e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 4.700000000000000000e+01 7.500000000000000000e-01 7.567638553569163706e-01 -4.382026634673881205e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 4.800000000000000000e+01 7.500000000000000000e-01 7.465373167710120939e-01 2.079441541679835748e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 4.900000000000000000e+01 -7.500000000000000000e-01 6.851780852555864332e-01 -5.075173815233826602e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 5.000000000000000000e+01 -7.500000000000000000e-01 3.374757733348410782e-01 2.079441541679835748e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 5.100000000000000000e+01 -7.500000000000000000e-01 5.624596222247351535e-02 2.079441541679835748e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 5.200000000000000000e+01 -7.500000000000000000e-01 -2.403236567687504766e-01 2.772588722239781145e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 5.300000000000000000e+01 -7.500000000000000000e-01 -5.420065450529265583e-01 2.772588722239781145e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 5.400000000000000000e+01 -7.500000000000000000e-01 -7.772169325287249242e-01 2.772588722239781145e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 5.500000000000000000e+01 -7.500000000000000000e-01 -7.618771246498684535e-01 -2.772588722239781145e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 5.600000000000000000e+01 7.500000000000000000e-01 -6.902913545485385161e-01 2.079441541679835748e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 5.700000000000000000e+01 7.500000000000000000e-01 -3.630421197996017701e-01 -3.871201010907891149e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 5.800000000000000000e+01 7.500000000000000000e-01 -3.579288505066496179e-02 -3.871201010907891149e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 5.900000000000000000e+01 7.500000000000000000e-01 2.352103874757983382e-01 -2.772588722239781145e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 6.000000000000000000e+01 7.500000000000000000e-01 5.113269292952137279e-01 -3.688879454113936252e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 6.100000000000000000e+01 7.500000000000000000e-01 7.618771246498684535e-01 -2.079441541679835748e+00 2.509599262378372053e+00 3.555348061489413514e+00 
 6.200000000000000000e+01 7.500000000000000000e-01 7.465373167710120939e-01 3.178053830347945752e+00 2.509599262378372053e+00 3.583518938456109915e+00 
 6.300000000000000000e+01 -7.500000000000000000e-01 6.851780852555864332e-01 0.000000000000000000e+00 2.509599262378372053e+00 3.583518938456109915e+00 
 6.400000000000000000e+01 -7.500000000000000000e-01 3.783819276784581853e-01 4.477336814478206861e+00 2.509599262378372053e+00 3.583518938456109915e+00 
 6.500000000000000000e+01 -7.500000000000000000e-01 8.692557798018633874e-02 4.276666119016055312e+00 2.509599262378372053e+00 3.583518938456109915e+00 
 6.600000000000000000e+01 -7.500000000000000000e-01 -1.943042331321812310e-01 4.276666119016055312e+00 2.509599262378372053e+00 3.583518938456109915e+00 
 6.700000000000000000e+01 -7.500000000000000000e-01 -5.164401985881659218e-01 4.382026634673881205e+00 2.509599262378372053e+00 3.583518938456109915e+00 
 6.800000000000000000e+01 -7.500000000000000000e-01 -7.772169325287249242e-01 3.178053830347945752e+00 2.517696472610991165e+00 3.583518938456109915e+00 
 6.900000000000000000e+01 -7.500000000000000000e-01 -7.567638553569163706e-01 -3.178053830347945752e+00 2.517696472610991165e+00 3.583518938456109915e+00 
 7.000000000000000000e+01 7.500000000000000000e-01 -6.902913545485385161e-01 5.513428746164982464e+00 2.509599262378372053e+00 3.583518938456109915e+00 
 7.100000000000000000e+01 7.500000000000000000e-01 -3.937217355573146005e-01 -4.912654885736052357e+00 2.509599262378372053e+00 3.583518938456109915e+00 
 7.200000000000000000e+01 7.500000000000000000e-01 -1.124919244449470307e-01 -4.787491742782045812e+00 2.509599262378372053e+00 3.583518938456109915e+00 
 7.300000000000000000e+01 7.500000000000000000e-01 1.840776945462769543e-01 -4.564348191467836102e+00 2.509599262378372053e+00 3.583518938456109915e+00 
 7.400000000000000000e+01 7.500000000000000000e-01 4.857605828304530915e-01 -4.644390899141372486e+00 2.509599262378372053e+00 3.583518938456109915e+00 
